"id_produit","nom_produit","categorie","sous_categorie","prix_da","description_courte","statut_stock","produit_alternatif_id","marge_estimee_pct","delai_reappro_jours"
"WRC02CO20F","Robinet à compression femelle 20×3/4″","Sanitaire","Robinets multicouches et accessoires > Robinets multicouches","1140.0","Robinet à compression femelle 20×3/4"", en laiton avec finition nickelée. Léger (0,31 kg), résistant à la corrosion.","Disponible","","34","33"
"E4001DR463","Protecteur de tension et courant réglable triphasé domestique PTDR4-D 63A","Électricité","Electricité > Tableau électrique et protection > Protecteurs Minuterie","7100.0","","Disponible","","29","18"
"E4001DR416","Protecteur de tension et courant réglable triphasé PTDR4-M 16A (Machine)","Électricité","Electricité > Tableau électrique et protection > Protecteurs Minuterie","6780.0","","Disponible","","28","19"
"SKU-17914","Lampe Led Sphérique – 7 à 9 Watt (3 couleurs)","Électricité","Electricité > Luminaire et éclairage LED > Ampoule LED Culot","","La lampe LED sphérique de 7 à 9 watts offre 3 couleurs, durée de vie de 30 000 heures, garantie 3 ans, niveau énergétique A+.","Disponible","","30","20"
"E20070096B","Lampe LED Sphérique -Dimmable- (lumière blanche, 9 Watt)","Électricité","Electricité > Luminaire et éclairage LED > Ampoule LED Culot","280.0","La lampe LED sphérique dimmable de 9 watts offre un éclairage blanc de qualité, durée de vie de 30 000 heures, garantie 3 ans, niveau énergétique A+.","Disponible","","26","19"
"E5001ETMXX","Démarqueur triphasé","Électricité","Electricité > Tableau électrique et protection > Démarqueurs","5254.0","","Disponible","","30","21"
"SKU-18371","Cadre appareillage NOOR","Électricité","Electricité > Interrupteurs et prises > Encastré > NOOR > Accessoires","","Le cadre d'appareillage, léger (0,0028 kg), disponible en plusieurs couleurs, offre un support esthétique et fiable pour vos prises et interrupteurs.","Disponible","","31","23"
"GKCH06CHP0100","Bloc de commande 6L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","7000.0","Le bloc de commande 6L, robuste (0,47 kg), assure un contrôle précis de l'eau chaude pour les chauffe-eau de 6L.","Disponible","","31","32"
"GKCH10CHP0100","Bloc de commande 10L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","7000.0","Le bloc de commande 10L, robuste (0,47 kg), assure un contrôle précis de l'eau chaude pour les chauffe-eau de 10L.","Disponible","","33","29"
"GCCH00CHF3700","Kit complet partie eau 10L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","4300.0","Le kit complet partie eau 10L, léger (0,21 kg), offre une installation facile et une performance optimale pour les chauffe-eau de 10L.","Disponible","","29","27"
"GCCH00CHF3800","Kit complet partie eau 6L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","4300.0","Le kit complet partie eau 6L, léger (0,21 kg), offre une installation facile et une performance optimale pour les chauffe-eau de 6L.","Disponible","","33","33"
"GCCH00CHF3900","Membrane – Bloc de commande","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","725.0","La membrane du bloc de commande, légère (0,0455 kg), assure une régulation précise de la pression pour les chauffe-eau de 6L et 10L.","Disponible","","31","28"
"GCCH00CHF1700","Thermocontact 80°C (surchauffe eau)","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","145.0","Le thermocontact 80°C pour surchauffe d'eau, léger (0,0472 kg), assure une surveillance précise de la température pour les chauffe-eau de 6L et 10L.","Disponible","","31","33"
"GCCH06CHP0000","Echangeur 6L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","8030.0","L'échangeur 6L, robuste (1,644 kg), assure un transfert efficace de chaleur pour les chauffe-eau de 6L, garantissant une production d'eau chaude optimale.","Disponible","","29","27"
"GCCH00CHF0700","Pilote GN","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","1040.0","Le pilote GN, léger (0,143 kg), assure un allumage fiable des brûleurs au gaz naturel pour les chauffe-eau de 6L et 10L.","Disponible","","35","27"
"GCCH10CHP0600","Echangeur 10L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","11500.0","L'échangeur 10L, robuste (2,227 kg), assure un transfert efficace de chaleur pour les chauffe-eau de 10L, garantissant une production d'eau chaude optimale.","Disponible","","35","27"
"GCCH06CHP0500","Thermocontact gaz brulé 140°","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","145.0","Le thermocontact gaz brûlé 140°, léger (0,0442 kg), assure une régulation précise de la température pour les chauffe-eau de 6L.","Disponible","","35","30"
"GCCH10CHP0500","Thermocontact gaz brulé 160°","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","145.0","Le thermocontact gaz brûlé 160°, léger (0,0442 kg), assure une régulation précise de la température pour les chauffe-eau de 10L.","Disponible","","34","33"
"GCCD24H241500","Ventilateur 35W","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","5200.0","Ventilateur 35W pour chaudières 24 kW, assure une ventilation efficace dans un format compact et léger.","Disponible","","45","60"
"GCCD28H281400","Ventilateur 45W","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","6930.0","Ventilateur 45W efficace pour chaudières 28 kW, assure une circulation d'air optimale et une performance constante.","Disponible","","43","60"
"GCCD003263000","Ventilateur 56W","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","6930.0","Ventilateur 56W puissant et efficace, idéal pour chaudières de 32-36 kW. Assure une circulation d'air optimale et une performance fiable.","Disponible","","47","59"
"GCCD004835400","Pressostat","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","1500.0","Le pressostat régule la pression des chaudières de 24 à 36 kW, assurant sécurité et efficacité avec un poids léger de 0,08 kg.","Disponible","","42","57"
"SKU-18964","Echangeur de chaleur principal","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","","L'échangeur de chaleur principal assure un transfert de chaleur efficace avec des puissances de chaudière de 24 kW, 28 kW, 32-36 kW ou 45kW. Performance fiable et durable.","Disponible","","45","61"
"GCCD004836000","Thermocontact 95°C","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","320.0","Thermocontact 95°C pour chaudières 24-36 kW, assure une régulation thermique précise et une fiabilité inégalée.","Disponible","","43","57"
"GCCD004832600","Electrode détecteur","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","450.0","Électrode détecteur pour chaudières 24-28-32-36 kW, assure une détection précise des signaux électriques pour un fonctionnement optimal et sécurisé.","Disponible","","44","60"
"GCCD004832400","Electrode d’allumage droite","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","450.0","Électrode d’allumage droite pour chaudières 24-28-32-36 kW, assure un allumage fiable et précis pour un démarrage optimal.","Disponible","","42","57"
"GCCD004832500","Electrode d’allumage gauche","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","450.0","Électrode d'allumage gauche pour chaudières 24-28-32-36 kW, assure un allumage fiable et précis pour un démarrage optimal.","Disponible","","43","63"
"GCCD24H241400","Vase d’expansion 6L-24kW","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","5520.0","Le vase d’expansion 6L, robuste (4,52 kg), absorbe les variations de pression pour les chaudières de 24 kW, assurant une performance stable et une sécurité renforcée.","Disponible","","45","59"
"GCCD28H281300","Vase d’expansion 8L","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","6700.0","Le vase d’expansion 8L, robuste (4,78 kg), absorbe les variations de pression pour les chaudières de 28 kW, assurant une performance stable et une sécurité renforcée.","Disponible","","45","63"
"GCCD003262900","Vase d’expansion 10L","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","8040.0","Le vase d’expansion 10L, robuste (4,86 kg), absorbe les variations de pression pour les chaudières de 32 à 36 kW, assurant une performance optimale et une sécurité accrue.","Disponible","","46","59"
"GCCD004834200","Moteur vanne à 3 voies","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","1580.0","Moteur vanne à 3 voies pour chaudières 24-28-32-36 kW, assure une distribution de chaleur précise et fiable.","Disponible","","48","57"
"GCCD24H240600","Echangeur de chaleur à plaques 14","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","4100.0","L'échangeur de chaleur à plaques 12 assure un transfert de chaleur efficace avec une puissance de chaudière de 24 kW. Léger, facile à installer.","Disponible","","47","58"
"GCCD28H280600","Echangeur de chaleur à plaques 16","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","4810.0","Échangeur de chaleur à plaques 14 pour chaudières 28 kW, assure une transmission efficace de la chaleur dans un format léger.","Disponible","","45","62"
"GCCD32H320200","Echangeur de chaleur à plaques 18","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","5200.0","Échangeur de chaleur à plaques 16 pour chaudières 32 kW, assure une transmission efficace de la chaleur dans un format compact.","Disponible","","43","62"
"GCCD36H360300","Echangeur de chaleur à plaques 20","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","5910.0","Échangeur de chaleur à plaques 18 pour chaudières 36 kW, assure une transmission efficace de la chaleur pour un confort optimal.","Disponible","","47","63"
"SKU-19011","Capteur de débit","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","","Capteur de débit pour mesurer précisément le débit de liquide dans les systèmes de chauffage, assurant un contrôle optimal.","Disponible","","48","61"
"GCCD004831500","Capteur Holl","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","1060.0","Le capteur Hall, léger et précis, assure une détection fiable des champs magnétiques pour les chaudières de 24 à 36 kW, optimisant leur performance.","Disponible","","48","61"
"GCCD004831400","Capteur de température ECS 10kOhm","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","320.0","Capteur de température ECS 10kOhm pour mesurer avec précision la température de l'eau chaude sanitaire dans les systèmes de chauffage.","Disponible","","46","58"
"GCCD004834100","Manomètre de pression d’eau 4 bar","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","1060.0","Le manomètre de pression d’eau 4 bar, léger (0,04 kg), assure une lecture précise de la pression pour les chaudières de 24 à 36 kW, garantissant sécurité et efficacité.","Disponible","","45","63"
"GCCD004835600","Sonde de température de chauffage 10kOhm","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","320.0","Sonde de température 10kOhm pour chaudières 24-28-32-36 kW, assure une mesure précise de la température pour un contrôle thermique optimal.","Disponible","","46","61"
"GCCD004831300","Capteur de pression d’eau","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","600.0","Capteur de pression d'eau pour surveiller précisément la pression dans les systèmes de chauffage, assurant un fonctionnement optimal.","Disponible","","42","58"
"GCCD00H482000","Pompe Grundfos 76 w","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","17330.0","La pompe Grundfos 76 W, légère et robuste, assure une circulation d'eau efficace dans les systèmes de chauffage, avec une capacité de chaudière de 24 à 28 kW.","Disponible","","43","63"
"GCCD003262100","Pompe Grundfos 96 w","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","22370.0","Pompe Grundfos 96 W pour chaudières 32-36 kW, assure une circulation efficace de l'eau pour un chauffage optimal.","Disponible","","44","59"
"GCCD004830300","Bloc de gaz","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","11090.0","Bloc de gaz pour chaudières 24-28-32-36 kW, assure une combustion efficace et fiable pour un chauffage optimal.","Disponible","","44","63"
"GCCD004831700","Carte de contrôle électronique","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","13550.0","La carte de contrôle électronique, légère et avancée, optimise les chaudières de 24 à 45 kW, assurant un contrôle précis et une efficacité énergétique accrue.","Disponible","","42","57"
"GCCH06CHP0100","Brûleur 6L avec collecteur GN","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","2475.0","Le brûleur 6L avec collecteur GN, compact et léger (0,71 kg), assure une combustion efficace et uniforme, optimisant l'efficacité énergétique des systèmes de chauffage.","Disponible","","33","28"
"GCCH10CHP1000","Brûleur 10L avec collecteur GN","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","2840.0","Brûleur 10L avec collecteur GN, léger et compact, pour une distribution uniforme de la chaleur. Idéal pour les professionnels de la restauration.","Disponible","","32","32"
"WC0DC00C00","Colonne de douche A007","Sanitaire","Robinetterie sanitaire > Colonne de douche","14950.0","La colonne de douche A007 en laiton chromé offre une expérience de douche luxueuse. Légère, facile à installer, garantie de 2 ans incluse.","Disponible","","30","29"
"WC0EC00C00","Colonne de douche A008","Sanitaire","Robinetterie sanitaire > Colonne de douche","16300.0","Colonne de douche A008 en laiton chromé, 3,47 kg. Robuste et résistante à la corrosion. Garantie de 2 ans.","Disponible","","29","30"
"WMR2C00C00","Mitigeur Cuisine Razy","Sanitaire","Robinetterie sanitaire > Razy > Chromé","7245.0","Mitigeur Cuisine Razy en laiton chromé, 1,26 kg. Robuste, résistant à la corrosion. Garantie 5 ans.","Disponible","","33","27"
"WMR1C00C00","Mitigeur Lavabo Razy","Sanitaire","Robinetterie sanitaire > Razy > Chromé","5980.0","Mitigeur Lavabo Razy en laiton chromé, 1,24 kg. Robuste et résistant à la corrosion. Garantie 5 ans.","Disponible","","35","27"
"WMR5C00C00","Mitigeur Bain douche Razy","Sanitaire","Robinetterie sanitaire > Razy > Chromé","9570.0","Mitigeur Bain Douche Razy en laiton chromé, 1,39 kg. Inclut flexibles, douchette et support. Garantie 5 ans.","Disponible","","30","32"
"WMR4C00C00","Mitigeur Douche Razy","Sanitaire","Robinetterie sanitaire > Razy > Chromé","8375.0","Mitigeur Douche Razy en laiton chromé, 0,94 kg. Inclut flexibles, douchette et support. Garantie 5 ans.","Disponible","","35","32"
"WMR7C00C00","Mitigeur Bidet Razy","Sanitaire","Robinetterie sanitaire > Razy > Chromé","5980.0","Mitigeur Bidet Razy en laiton chromé, 0,98 kg. Design élégant et résistant à la corrosion. Garantie 5 ans.","Disponible","","29","33"
"WMR6C00C00","Mitigeur cuisine murale Razy","Sanitaire","Robinetterie sanitaire > Razy > Chromé","8375.0","Le mitigeur cuisine murale Razy en laiton chromé offre durabilité et esthétique. Design mural, garantie de 5 ans incluse.","Disponible","","34","28"
"WMR9C00C00","Mitigeur Lavabo Vasque Razy","Sanitaire","Robinetterie sanitaire > Razy > Chromé","9570.0","Le mitigeur Vasque Razy en laiton chromé offre durabilité et esthétique. Facile à installer, garantie de 5 ans incluse.","Disponible","","31","28"
"WM32C00C00","Mitigeur Disa","Sanitaire","Robinetterie sanitaire > Cuisine","7775.0","Le mitigeur Disa en laiton chromé ajoute style et fonctionnalité à votre salle de bains ou cuisine. Compact, garantie de 5 ans incluse.","Disponible","","33","32"
"WM12C00C00","Mitigeur Oxalis","Sanitaire","Robinetterie sanitaire > Cuisine","19140.0","Le mitigeur Oxalis en laiton chromé ajoute une touche élégante à votre espace. Robuste, facile à installer, pour une utilisation quotidienne fiable.","Disponible","","33","27"
"WM22C00C00","Mitigeur Acacia","Sanitaire","Robinetterie sanitaire > Cuisine","17940.0","Le mitigeur Acacia en laiton chromé ajoute une touche moderne à votre salle de bains ou cuisine. Robuste, facile à installer, pour une utilisation quotidienne fiable.","Disponible","","33","27"
"WMC8C00C00","Mitigeur Bidet Mural","Sanitaire","Robinetterie sanitaire > Mitigeur Bidet Mural","4745.0","Le mitigeur bidet mural en laiton chromé offre durabilité et esthétique. Facile à installer, livré avec accessoires, garantie de 5 ans incluse.","Disponible","","33","28"
"E30010101B","Sonnette 4 fils avec lecteur RFID VFE01-C","Électricité","Electricité > Alarme sécurité de la maison","12400.0","La sonnette 4 fils avec lecteur RFID VFE01-C offre sécurité et contrôle d'accès pratique. Compacte, légère, garantie de 2 ans incluse.","Disponible","","28","19"
"E02024PC32","Disjoncteur différentiel sensible 300mA TRI ND DPE1-I.4P.32 Din Rail","Électricité","Electricité > Tableau électrique et protection > Disjoncteur Interrupteur différentiel","3915.0","Le disjoncteur différentiel sensible 300mA TRI ND DPE1-I.4P.32 Din Rail assure une protection efficace. Capacité de coupure de 6 kA, courant nominal de 32 A, garantie de 3 ans.","Disponible","","26","22"
"E02024PC45","Disjoncteur différentiel sensible 300mA TRI ND DPE1-I.4P.45 Din Rail","Électricité","Electricité > Tableau électrique et protection > Disjoncteur Interrupteur différentiel","4400.0","Le disjoncteur différentiel sensible 300mA TRI ND DPE1-I.4P.45 Din Rail assure une protection efficace. Capacité de coupure de 6 kA, courant nominal de 45 A, garantie de 4 ans.","Disponible","","27","18"
"E02024PC63","Disjoncteur différentiel sensible 300mA TRI ND DPE1-I.4P.63 Din Rail","Électricité","Electricité > Tableau électrique et protection > Disjoncteur Interrupteur différentiel","4825.0","Le disjoncteur différentiel sensible 300mA TRI ND DPE1-I.4P.63 Din Rail offre une protection efficace. Capacité de coupure de 6 kA, courant nominal de 63 A, garantie de 5 ans.","Disponible","","25","24"
"E02022PC32","Disjoncteur différentiel sensible 300mA MONO ND DPE1-I.2P.32 Din Rail","Électricité","Electricité > Tableau électrique et protection > Disjoncteur Interrupteur différentiel","2255.0","Le disjoncteur différentiel sensible 300mA MONO ND DPE1-I.2P.32 Din Rail offre une protection efficace. Capacité de coupure de 6 kA, courant nominal de 32 A.","Disponible","","30","20"
"E02022PC45","Disjoncteur différentiel sensible 300mA MONO ND DPE1-I.2P.45 Din Rail","Électricité","Electricité > Tableau électrique et protection > Disjoncteur Interrupteur différentiel","2550.0","Le disjoncteur différentiel sensible 300mA MONO ND DPE1-I.2P.45 Din Rail offre une protection fiable. Capacité de coupure de 6 kA, courant nominal de 45 A.","Disponible","","27","20"
"E02022PC63","Disjoncteur différentiel sensible 300mA MONO ND DPE1-I.2P.63 Din Rail","Électricité","Electricité > Tableau électrique et protection > Disjoncteur Interrupteur différentiel","2710.0","Le disjoncteur différentiel sensible 300mA MONO ND DPE1-I.2P.63 Din Rail offre une protection fiable contre les fuites de courant. Capacité de coupure de 6 kA, courant nominal de 63 A.","Disponible","","26","19"
"SKU-20912","Moniteur 4 fils 7 pouces VFE03","Électricité","Electricité > Alarme sécurité de la maison","","Le moniteur 4 fils 7 pouces VFE03 offre surveillance et fonctionnalités avancées. Écran couleur de 7 pouces, compact, pour une sécurité optimale.","Disponible","","31","21"
"GCD24SLL24","Chaudière SL-DL24","Sanitaire","Chauffage et régulation gaz > Chaudières","104000.0","La chaudière SL-DL24 offre chauffage et production d'eau chaude. Puissance de 24 kW, capacité de 12 litres, accessoires inclus, garantie de 2 ans.","Disponible","","31","29"
"E300302XXB","Interphone Combine 4 fils VFE02A","Électricité","Electricité > Alarme sécurité de la maison","3045.0","L'interphone Combine 4 fils VFE02A offre une communication fiable. Compact, couleur blanche, garantie de 2 ans incluse.","Disponible","","30","21"
"E300407X02","Pack Interphone audio 4 fils ADE07","Électricité","Electricité > Alarme sécurité de la maison","5945.0","Système de communication vocale autonome pour bâtiments avec sonnette. Facile à installer et à utiliser pour une communication claire et efficace.","Disponible","","30","23"
"E300209B15","Panneau d’extension 2 fils quinze boutons VFE09B15","Électricité","Electricité > Alarme sécurité de la maison","47820.0","Extension pour sonnette 02 fils avec 15 boutons pour une signalisation efficace à l'entrée. Facile à installer et à utiliser.","Disponible","","30","23"
"E300209B30","Panneau d extension 2 fils trente boutons VFE09B30","Électricité","Electricité > Alarme sécurité de la maison","54650.0","Le panneau d'extension 2 fils trente boutons VFE09B30 offre une intégration facile et une utilisation intuitive. Compact, léger, garantie de 2 ans incluse.","Disponible","","31","20"
"GCD28SLL28","Chaudière SL-DL28","Sanitaire","Chauffage et régulation gaz > Chaudières","117000.0","La chaudière SL-DL28 offre chauffage et production d'eau chaude. Puissance de 28 kW, capacité de 14 litres, affichage intuitif et panneau de commande convivial.","Disponible","","34","27"
"E3001PR002","Transformateur DC 15V/1A","Électricité","Electricité > Alarme sécurité de la maison","915.0","","Disponible","","25","18"
"E3001PR003","Transformateur DC 24V/1A","Électricité","Electricité > Alarme sécurité de la maison","915.0","","Disponible","","27","24"
"SKU-26120","rallonges","Menuiserie","Portes > Accessoires Portes","2800.0","","Disponible","","38","45"
"E4101HPN3X","Horloge programmable numérique (HPN3)","Électricité","Electricité","3290.0","L'horloge programmable numérique HPN3 offre précision et fiabilité. Programmation facile, affichage numérique clair, intégration parfaite dans tout environnement.","Disponible","","31","24"
"WE01C00C00","Mitigeur à capteur automatique","Sanitaire","Robinetterie sanitaire > Robinet infrarouge","19140.0","Le mitigeur à capteur automatique offre une expérience pratique et hygiénique. Alimenté par piles ou secteur, léger et facile à installer.","Disponible","","33","27"
"GCCD004835700","Soupape de décharge","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","840.0","La soupape de décharge assure la sécurité en libérant la pression excédentaire. Fabriquée avec des matériaux de qualité, elle protège les systèmes contre les surpressions.","Disponible","","48","62"
"GCH10PB004","Chauffe-eau à allumage Piézo 10L-Gaz butane","Sanitaire","Chauffage et régulation gaz","26350.0","Chauffe-eau à allumage Piézo 10L, fonctionne au gaz butane avec une puissance de 20 kW. Livré avec accessoires inclus, garantie de 2 ans.","Disponible","","35","30"
"GCH06PB002","Chauffe-eau à allumage Piézo 6L- Gaz butane","Sanitaire","Chauffage et régulation gaz","20950.0","Compact, puissant, et efficace. Livré avec accessoires. Garantie de 2 ans.","Disponible","","34","28"
"E2007D146B","Lampe LED Crépusculaire 14W","Électricité","Electricité > Luminaire et éclairage LED > Ampoule LED Culot","770.0","","Disponible","","27","24"
"GCD36SLL36","Chaudière SL-DL36","Sanitaire","Chauffage et régulation gaz > Chaudières","154000.0","","Disponible","","33","29"
"E20070126B","Lampe LED D’urgence 12W","Électricité","Electricité > Luminaire et éclairage LED > Ampoule LED Culot","1405.0","","Disponible","","31","21"
"GCCH03CHT0300","Capteur chauffe eau à turbine","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","605.0","Contrôlez la température avec précision grâce à notre capteur à turbine pour chauffe-eau, pour des économies d'énergie.","Disponible","","29","29"
"GCCH01CHT0100","Générateur d’impulsion (Chauffe eau)","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","1210.0","Contrôlez efficacement la température de l'eau avec notre générateur d'impulsion de pointe pour chauffe-eau.","Disponible","","34","29"
"GCCH02CHT0200","Générateur électrique (Chauffe-eau)","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","1450.0","Assurez une alimentation électrique stable pour votre chauffe-eau avec notre générateur électrique fiable.","Disponible","","32","29"
"GCCH00CHF0100_200","Raccord dentrée et de sortie + joint torique (Chauffe-eau)","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","920.0","Assurez l'étanchéité de votre chauffe-eau avec nos raccords d'entrée et de sortie accompagnés de joints toriques de qualité","Disponible","","32","28"
"GCCH06CHP0700","Tube de sortie d’échangeur 6L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","605.0","Améliorez le refroidissement avec notre tube de sortie d'échangeur 6L, offrant une dissipation thermique optimale et des performances fiables","Disponible","","29","33"
"GCCH10CHP0900","Tube de sortie d’échangeur 10L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","605.0","Maximisez l'efficacité thermique avec notre tube de sortie d'échangeur 10L, assurant un flux régulier et une dissipation thermique optimale","Disponible","","35","29"
"SKU-27380","Spot 3D LED","Électricité","Electricité > Luminaire et éclairage LED","","Luminosité optimale, température de couleur de 6500K, garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","29","24"
"E1002PLB52","Prise double avec terre Adenium","Électricité","Electricité > Interrupteurs et prises > Encastré > ADENIUM","275.0","","Disponible","","30","19"
"SKU-27803","Baguette de vitre","Menuiserie","Portes > Accessoires Portes","450.0","","Disponible","","32","44"
"E3002PR068","Monitor Distributor (Switch)","Électricité","Electricité","3730.0","","Disponible","","30","23"
"SKU-28229","Rallonges 6","Menuiserie","Portes > Accessoires Portes","1900.0","","Disponible","","33","48"
"GCD0048691","Rallonge du conduit de fumée concentrique (1m) chaudière/chauffe-eau 16L","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","3300.0","","Disponible","","46","63"
"GCD0048692","Rallonge du conduit de fumée concentrique (50 cm) chaudière/chauffe-eau 16L","Pièces de rechange","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","1660.0","","Disponible","","48","62"
"SKU-28789","Poignée avec clé","Menuiserie","Portes > Accessoires Portes","2500.0","","Disponible","","38","48"
"SKU-29635","Chauffe-eau à température constante WCT-12L (Gaz Naturel)","Sanitaire","Chauffage et régulation gaz","","\n 	 Chauffe-eau à température constante 12 litres \n","Disponible","","35","29"
"E4102TLE04","Télérupteur TLE04","Électricité","Electricité","1320.0","","Disponible","","27","23"
"SKU-31494","Discontacteur ENQ2 230V","Électricité","Electricité > Tableau électrique et protection > Discontacteurs","","","Disponible","","30","18"
"SKU-31510","Discontacteur ENQ2 400V","Électricité","Electricité > Tableau électrique et protection > Discontacteurs","","","Disponible","","31","22"
"SKU-31519","Relais Thermique 230/400V","Électricité","Electricité","","","Disponible","","26","18"
"SKU-31540","Contacteur Électromagnétique ENC1 230V","Électricité","Electricité > Tableau électrique et protection > Contacteurs Électromagnétiques","","Compact, puissant et fiable. Courants nominaux de 9A et 12A, fréquence de 50/60Hz, 4 pôles. Garantie de 2 ans pour une tranquillité d'esprit totale.","Disponible","","31","18"
"SKU-31547","Contacteur Électromagnétique ENC1 400V","Électricité","Electricité > Tableau électrique et protection > Contacteurs Électromagnétiques","","","Disponible","","26","18"
"E100100001","Cadre appareillage externe doublé NOOR","Électricité","Electricité > Interrupteurs et prises > Encastré > NOOR > Accessoires","20.0","Le Cadre Appareillage Externe Doublé NOOR, blanc et léger (0,028 kg), offre une solution esthétique et robuste pour l'installation d'appareillages électriques. Garantie de 2 ans.","Disponible","","28","19"
"E100100002","Cadre appareillage externe triplé NOOR","Électricité","Electricité > Interrupteurs et prises > Encastré > NOOR > Accessoires","30.0","Le Cadre Appareillage Externe Triplé NOOR, blanc et léger (0,028 kg), offre une solution élégante et robuste pour l'installation d'appareillages électriques. Garantie de 2 ans.","Disponible","","29","19"
"E100100003","Cadre appareillage externe quadrant NOOR","Électricité","Electricité > Interrupteurs et prises > Encastré > NOOR > Accessoires","40.0","Le Cadre Appareillage Externe Quadrant NOOR, blanc et léger (0,028 kg), offre une solution élégante et robuste pour l'installation d'appareillages électriques. Garantie de 2 ans.","Disponible","","25","20"
"GCD18SLM18","Chaudière SL-DM18","Sanitaire","Chauffage et régulation gaz > Chaudières","90000.0","La Chaudière SL-DM18 offre une puissance de 18 kW et une capacité de 9 litres pour un chauffage efficace au gaz naturel. Compacte, avec accessoires inclus et garantie de 2 ans.","Disponible","","32","27"
"SKU-32097","Cadre appareillage externe doublé DIAA","Électricité","Electricité > Interrupteurs et prises > Encastré > DIAA > Acrylic","","Cadre externe Doublé DIAA : léger (0,043 kg), élégant en noir ou doré, avec une garantie de 2 ans pour votre tranquillité d'esprit.","Disponible","","30","24"
"SKU-32103","Cadre appareillage externe triplé DIAA","Électricité","Electricité > Interrupteurs et prises > Encastré > DIAA > Acrylic","","Cadre externe Triplé DIAA : léger (0,064 kg), élégant en noir ou doré, avec une garantie de 2 ans pour votre tranquillité d'esprit.","Disponible","","31","19"
